"gene";"mean";"sd";"se"
"LOC285780";-6.69135649820541e-06;0.000134366634353491;1.78616088841723e-08
"LOC285830";5.02701558546595e-05;5.68081466307663e-05;5.71179138901621e-09
"LOC286467";-3.59054933002484e-05;7.87830936176755e-05;7.41431218594808e-09
"LOC339240";-0.000130781721612193;0.00028998038372662;1.00086052404794e-07
"LOC339524";-0.000153362460509476;0.000238784914385584;7.97880396929917e-08
"LOC344595";0;0;0
"LOC349196";0.000153310978490182;0.000263099991599277;9.18150511054262e-08
"LOC374443";-3.93753327557785e-06;2.15123856634364e-05;4.72197658690124e-10
"LOC374491";-3.93748501318815e-05;7.5389285805874e-05;7.1591397580921e-09
"LOC387647";0.000462032485522812;0.000768268680688403;7.9594451017184e-07
"LOC388242";8.60810457191196e-05;0.000172098061623502;3.66379821043668e-08
"LOC388387";4.89786481692529e-05;2.53346032157901e-05;3.03230480553501e-09
"LOC389033";-1.09943511441396e-05;3.07784475771472e-05;1.05572394977064e-09
"LOC389332";1.02696540304306e-06;1.3463133014215e-05;1.7992566177962e-10
"LOC389333";-0.000115536614021053;0.000256137888077344;7.80920819183203e-08
"LOC389493";0.00038800518363842;0.00058898430972102;4.92886032823915e-07
"LOC389791";-0.000212941955798286;0.000167908127324195;7.31664534025391e-08
"LOC399959";0.000535707557620908;0.000485688050889094;5.19771616347862e-07
"LOC400027";0.00018550439031403;0.000202346453750403;7.48172281797575e-08
"LOC400043";-0.000126155393997474;0.000169600342369711;4.43009822490559e-08
"LOC400794";1.96288526153186e-05;7.38128070097598e-05;5.76193377472421e-09
"LOC400804";-0.000254141068705404;0.00020359803457218;1.05494419330673e-07
"LOC400891";-0.00133313638818122;0.00187755948776409;5.25609765918986e-06
"LOC400931";-0.000363380404159597;0.000231133897140424;1.84765263923889e-07
"LOC401052";2.14559046226552e-06;4.27619494597127e-05;1.8091275600058e-09
"LOC401093";1.93608298418156e-06;9.54289888859685e-05;8.99061544343838e-09
"LOC401397";0.00024998287492756;0.000208652248309984;1.05454359524954e-07
"LOC407835";-0.00201777372200705;0.00126717348740686;5.65601143189342e-06
"LOC440040";1.93615984578358e-05;3.73271500290477e-05;1.74985451716915e-09
"LOC440173";-2.9824415556275e-05;3.8514033955603e-05;2.35330906412865e-09
"LOC440461";-1.22083994231806e-06;2.1157925608079e-06;5.90812598091381e-12
"LOC440896";3.24632199241638e-05;7.49840598780581e-05;6.60248818316982e-09
"LOC440905";-9.47418278325399e-06;1.67501455896739e-05;3.66635840668999e-10
"LOC440925";-0.000287848503458072;0.000336523891774846;1.9461498107656e-07
"LOC440957";2.17917364217501e-06;1.0334213979565e-05;1.10139566093773e-10
"LOC441204";-6.89549277974775e-06;4.4519118591805e-05;2.00342142612739e-09
"LOC441601";-6.84753561343112e-05;0.000157329354564371;2.91157090763144e-08
