"gene";"mean";"sd";"se"
"ACPT";3.40927213426559e-06;1.84438236448061e-05;3.47975580265058e-10
"ACSBG2";-1.34970154290659e-05;2.01439709833984e-05;5.83389671495136e-10
"ACSF3";2.55711358963149e-05;2.98003628089176e-05;1.53196639408168e-09
"ACSL3";0;0;0
"ACSL4";8.68171237504861e-05;0.000123476229544247;2.26122846066084e-08
"ACSL5";0.00027067438795717;0.000302726108601812;1.63878023408002e-07
"ACSL6";5.04790554975463e-06;2.39272176505238e-05;5.91560378704493e-10
"ACSM3";8.96028756570738e-05;6.07458324847785e-05;1.16772701850693e-08
"ACSS2";-4.44959113136845e-05;3.85960966150791e-05;3.45280705964658e-09
"ACTB";1.29213753835379e-05;7.87267871655265e-05;6.29522955451845e-09
"ACTBL2";1.60985218766293e-05;6.15374504826874e-05;4.00347125434276e-09
"ACTG1";3.07232523091433e-05;5.52085594184815e-05;3.95765624267187e-09
"ACTN1";-0.000184550955080418;0.000207348443759517;7.65693604974476e-08
"ACTR10";2.15933807021822e-05;4.97011097073134e-05;2.90871933666825e-09
"ACTR1A";-0.000261455475411126;0.000407145693287626;2.32264023706887e-07
"ACTR3C";0.000192590070722377;6.52489332232061e-05;4.13005224109115e-08
"ACVR1";0.000582433332376486;0.000506752107600087;5.9314091782079e-07
"ACVR1B";0.0002218481390095;0.000229748418758122;1.01407850277748e-07
"ACVR2A";2.05828069809115e-05;2.05561652409637e-05;8.41460053195646e-10
"ACVR2B";-2.03942890059344e-05;4.63778747958346e-05;2.54266679721346e-09
"ACY3";1.90712516539577e-05;2.07421776347843e-05;7.89116438602508e-10
"ACYP1";0.00046601465766295;0.000177044692262815;2.48162295192023e-07
"ACYP2";-0.000130839906642881;9.29621604169607e-05;2.56639437288144e-08
"ADA";-3.70714339383375e-06;2.21466629673441e-05;4.98706641264284e-10
"ADAD2";1.94338632143103e-06;3.21440784846918e-06;1.39930736284199e-11
"ADAL";0.000584379601722555;0.00049893014582472;5.87633828530935e-07
"ADAM19";-0.000189029635997303;0.000335589395633833;1.47087049764436e-07
"ADAM2";-1.56093608120039e-05;9.56360367847911e-05;9.28713680571627e-09
"ADAM32";0.000223969915585517;0.000205564018847985;9.19442960576562e-08
"ADAM7";-1.04865794173081e-07;9.01003117822813e-07;8.13682030436156e-13
"ADAMTS1";0.000535639193036452;0.000292622405919289;3.71575106636376e-07
